subset,model,algorithm,fpr,tpr
maj_rep-pro_defendant,0,my_lasso,0.9332971800433839,0.9788179022890331
maj_rep-pro_defendant,0,my_lasso,0.9354663774403471,0.9795011957635804
maj_rep-pro_defendant,0,my_lasso,0.9387201735357917,0.9798428425008541
maj_rep-pro_defendant,0,my_lasso,0.943058568329718,0.980867782712675
maj_rep-pro_defendant,0,my_lasso,0.9446854663774403,0.981892722924496
maj_rep-pro_defendant,0,my_lasso,0.9479392624728851,0.982917663136317
maj_rep-pro_defendant,0,my_lasso,0.9501084598698482,0.9832593098735907
maj_rep-pro_defendant,0,my_lasso,0.9522776572668112,0.983942603348138
maj_rep-pro_defendant,0,my_lasso,0.955531453362256,0.9846258968226853
maj_rep-pro_defendant,0,my_lasso,0.9582429501084598,0.9853091902972326
maj_rep-pro_defendant,0,my_lasso,0.9598698481561823,0.9866757772463273
maj_rep-pro_defendant,0,my_lasso,0.9620390455531453,0.9877007174581482
maj_rep-pro_defendant,0,my_lasso,0.9642082429501084,0.9880423641954219
maj_rep-pro_defendant,0,my_lasso,0.9658351409978309,0.9887256576699692
maj_rep-pro_defendant,0,my_lasso,0.9685466377440347,0.9894089511445165
maj_rep-pro_defendant,0,my_lasso,0.9685466377440347,0.9904338913563375
maj_rep-pro_defendant,0,my_lasso,0.9707158351409978,0.9907755380936112
maj_rep-pro_defendant,0,my_lasso,0.9723427331887202,0.9911171848308848
maj_rep-pro_defendant,0,my_lasso,0.9734273318872018,0.9911171848308848
maj_rep-pro_defendant,0,my_lasso,0.9745119305856833,0.9924837717799795
maj_rep-pro_defendant,0,my_lasso,0.9750542299349241,0.9928254185172531
maj_rep-pro_defendant,0,my_lasso,0.9761388286334056,0.9935087119918005
maj_rep-pro_defendant,0,my_lasso,0.9777657266811279,0.9938503587290741
maj_rep-pro_defendant,0,my_lasso,0.9793926247288504,0.9938503587290741
maj_rep-pro_defendant,0,my_lasso,0.9821041214750542,0.9945336522036214
maj_rep-pro_defendant,0,my_lasso,0.9837310195227765,0.9952169456781688
maj_rep-pro_defendant,0,my_lasso,0.985357917570499,0.9965835326272634
maj_rep-pro_defendant,0,my_lasso,0.9859002169197397,0.997950119576358
maj_rep-pro_defendant,0,my_lasso,0.9886117136659436,0.9982917663136317
maj_rep-pro_defendant,0,my_lasso,0.9896963123644251,0.9982917663136317
maj_rep-pro_defendant,0,my_lasso,0.9902386117136659,0.9986334130509054
maj_rep-pro_defendant,0,my_lasso,0.9907809110629068,0.998975059788179
maj_rep-pro_defendant,0,my_lasso,0.9924078091106291,0.998975059788179
maj_rep-pro_defendant,0,my_lasso,0.9940347071583514,0.998975059788179
maj_rep-pro_defendant,0,my_lasso,0.9962039045553145,0.998975059788179
maj_rep-pro_defendant,0,my_lasso,0.9983731019522777,0.9993167065254527
maj_rep-pro_defendant,0,my_lasso,0.9989154013015185,0.9996583532627263
maj_rep-pro_defendant,0,my_lasso,0.9989154013015185,1.0
maj_rep-pro_defendant,0,my_lasso,0.9994577006507592,1.0
maj_rep-pro_defendant,0,my_lasso,1.0,1.0
maj_rep-pro_defendant,0,my_ols,0.0005422993492407809,0.00034164673727365904
maj_rep-pro_defendant,0,my_ols,0.0005422993492407809,0.0006832934745473181
maj_rep-pro_defendant,0,my_ols,0.0010845986984815619,0.0013665869490946361
maj_rep-pro_defendant,0,my_ols,0.0016268980477223427,0.0017082336863682953
maj_rep-pro_defendant,0,my_ols,0.0016268980477223427,0.0030748206354629312
maj_rep-pro_defendant,0,my_ols,0.0016268980477223427,0.005124701059104886
maj_rep-pro_defendant,0,my_ols,0.0016268980477223427,0.006832934745473181
maj_rep-pro_defendant,0,my_ols,0.0016268980477223427,0.007857874957294158
maj_rep-pro_defendant,0,my_ols,0.0016268980477223427,0.009566108643662453
maj_rep-pro_defendant,0,my_ols,0.0027114967462039045,0.009907755380936112
maj_rep-pro_defendant,0,my_ols,0.0032537960954446853,0.011274342330030749
maj_rep-pro_defendant,0,my_ols,0.003796095444685466,0.012982576016399043
maj_rep-pro_defendant,0,my_ols,0.004880694143167028,0.015032456440040998
maj_rep-pro_defendant,0,my_ols,0.005422993492407809,0.01776563033823027
maj_rep-pro_defendant,0,my_ols,0.00596529284164859,0.020498804236419543
maj_rep-pro_defendant,0,my_ols,0.00596529284164859,0.023231978134608814
maj_rep-pro_defendant,0,my_ols,0.00596529284164859,0.026648445507345405
maj_rep-pro_defendant,0,my_ols,0.008676789587852495,0.029723266142808336
maj_rep-pro_defendant,0,my_ols,0.009761388286334056,0.03245644004099761
maj_rep-pro_defendant,0,my_ols,0.009761388286334056,0.03894772804919713
maj_rep-pro_defendant,0,my_ols,0.010303687635574838,0.0433891356337547
maj_rep-pro_defendant,0,my_ols,0.010845986984815618,0.04680560300649129
maj_rep-pro_defendant,0,my_ols,0.0113882863340564,0.0491971301674069
maj_rep-pro_defendant,0,my_ols,0.012472885032537961,0.05227195080286983
maj_rep-pro_defendant,0,my_ols,0.013015184381778741,0.05568841817560642
maj_rep-pro_defendant,0,my_ols,0.013557483731019523,0.05910488554834301
maj_rep-pro_defendant,0,my_ols,0.013557483731019523,0.062179706183805944
maj_rep-pro_defendant,0,my_ols,0.014642082429501085,0.06662111376836351
maj_rep-pro_defendant,0,my_ols,0.014642082429501085,0.07242910830201571
maj_rep-pro_defendant,0,my_ols,0.014642082429501085,0.07652886914929963
maj_rep-pro_defendant,0,my_ols,0.016811279826464208,0.07994533652203621
maj_rep-pro_defendant,0,my_ols,0.01735357917570499,0.08438674410659378
maj_rep-pro_defendant,0,my_ols,0.01789587852494577,0.08848650495387769
maj_rep-pro_defendant,0,my_ols,0.01898047722342733,0.09326955927570892
maj_rep-pro_defendant,0,my_ols,0.020607375271149676,0.09668602664844551
maj_rep-pro_defendant,0,my_ols,0.022234273318872018,0.10146908097027674
maj_rep-pro_defendant,0,my_ols,0.023318872017353578,0.10215237444482406
maj_rep-pro_defendant,0,my_ols,0.02386117136659436,0.10693542876665528
maj_rep-pro_defendant,0,my_ols,0.026572668112798264,0.1093269559275709
maj_rep-pro_defendant,0,my_ols,0.027657266811279828,0.11479330372394944
maj_rep-pro_defendant,0,my_ols,0.027657266811279828,0.11820977109668603
maj_rep-pro_defendant,0,my_ols,0.028741865509761388,0.12128459173214896
maj_rep-pro_defendant,0,my_ols,0.03036876355748373,0.1250427058421592
maj_rep-pro_defendant,0,my_ols,0.03091106290672451,0.12743423300307483
maj_rep-pro_defendant,0,my_ols,0.031995661605206074,0.13324222753672701
maj_rep-pro_defendant,0,my_ols,0.031995661605206074,0.14041680901947387
maj_rep-pro_defendant,0,my_ols,0.033622559652928416,0.14554151007857874
maj_rep-pro_defendant,0,my_ols,0.03579175704989154,0.14793303723949436
maj_rep-pro_defendant,0,my_ols,0.03633405639913232,0.1527160915613256
maj_rep-pro_defendant,0,my_ols,0.037418655097613884,0.15818243935770412
maj_rep-pro_defendant,0,my_ols,0.039045553145336226,0.16296549367953536
maj_rep-pro_defendant,0,my_ols,0.04121475054229935,0.16706525452681928
maj_rep-pro_defendant,0,my_ols,0.04392624728850325,0.1691151349504612
maj_rep-pro_defendant,0,my_ols,0.046637744034707156,0.17287324906047147
maj_rep-pro_defendant,0,my_ols,0.04880694143167028,0.1776563033823027
maj_rep-pro_defendant,0,my_ols,0.050433839479392624,0.18278100444140757
maj_rep-pro_defendant,0,my_ols,0.050433839479392624,0.18448923812777587
maj_rep-pro_defendant,0,my_ols,0.05260303687635575,0.18824735223778613
maj_rep-pro_defendant,0,my_ols,0.05422993492407809,0.19132217287324907
maj_rep-pro_defendant,0,my_ols,0.056941431670282,0.19542193372053296
maj_rep-pro_defendant,0,my_ols,0.057483731019522775,0.19986334130509054
maj_rep-pro_defendant,0,my_ols,0.057483731019522775,0.2053296891014691
maj_rep-pro_defendant,0,my_ols,0.05911062906724512,0.20942944994875298
maj_rep-pro_defendant,0,my_ols,0.06236442516268981,0.21455415100785788
maj_rep-pro_defendant,0,my_ols,0.06290672451193059,0.21831226511786814
maj_rep-pro_defendant,0,my_ols,0.06399132321041215,0.22309531943969935
maj_rep-pro_defendant,0,my_ols,0.06724511930585683,0.2251451998633413
maj_rep-pro_defendant,0,my_ols,0.06778741865509762,0.22890331397335156
maj_rep-pro_defendant,0,my_ols,0.06778741865509762,0.23231978134608813
maj_rep-pro_defendant,0,my_ols,0.06941431670281996,0.2350529552442774
maj_rep-pro_defendant,0,my_ols,0.07158351409978309,0.2377861291424667
maj_rep-pro_defendant,0,my_ols,0.07266811279826464,0.24154424325247695
maj_rep-pro_defendant,0,my_ols,0.0737527114967462,0.2435941236761189
maj_rep-pro_defendant,0,my_ols,0.0737527114967462,0.24803553126067646
maj_rep-pro_defendant,0,my_ols,0.07537960954446854,0.25076870515886573
maj_rep-pro_defendant,0,my_ols,0.07754880694143167,0.2552101127434233
maj_rep-pro_defendant,0,my_ols,0.08188720173535792,0.2586265801161599
maj_rep-pro_defendant,0,my_ols,0.08405639913232105,0.26170140075162285
maj_rep-pro_defendant,0,my_ols,0.08568329718004339,0.26477622138708573
maj_rep-pro_defendant,0,my_ols,0.08676789587852494,0.27058421592073795
maj_rep-pro_defendant,0,my_ols,0.08731019522776573,0.2736590365562009
maj_rep-pro_defendant,0,my_ols,0.08893709327548807,0.27741715066621114
maj_rep-pro_defendant,0,my_ols,0.09164859002169197,0.2822002049880424
maj_rep-pro_defendant,0,my_ols,0.0938177874186551,0.28664161257259996
maj_rep-pro_defendant,0,my_ols,0.09598698481561822,0.2917663136317048
maj_rep-pro_defendant,0,my_ols,0.09652928416485901,0.29484113426716774
maj_rep-pro_defendant,0,my_ols,0.09815618221258135,0.298599248377178
maj_rep-pro_defendant,0,my_ols,0.09978308026030369,0.30304065596173557
maj_rep-pro_defendant,0,my_ols,0.10249457700650759,0.30577382985992485
maj_rep-pro_defendant,0,my_ols,0.10357917570498916,0.3088486504953878
maj_rep-pro_defendant,0,my_ols,0.10574837310195227,0.31021523744448243
maj_rep-pro_defendant,0,my_ols,0.10845986984815618,0.31363170481721897
maj_rep-pro_defendant,0,my_ols,0.10954446854663774,0.3160232319781346
maj_rep-pro_defendant,0,my_ols,0.11008676789587853,0.3184147591390502
maj_rep-pro_defendant,0,my_ols,0.11117136659436008,0.32319781346088144
maj_rep-pro_defendant,0,my_ols,0.11334056399132321,0.3252476938845234
maj_rep-pro_defendant,0,my_ols,0.11442516268980477,0.33003074820635464
maj_rep-pro_defendant,0,my_ols,0.11605206073752712,0.3348138025281859
maj_rep-pro_defendant,0,my_ols,0.11605206073752712,0.3392552101127434
maj_rep-pro_defendant,0,my_ols,0.11876355748373102,0.34301332422275366
maj_rep-pro_defendant,0,my_ols,0.1193058568329718,0.3477963785445849
maj_rep-pro_defendant,0,my_ols,0.12147505422993492,0.35223778612914247
maj_rep-pro_defendant,0,my_ols,0.12418655097613883,0.35736248718824737
maj_rep-pro_defendant,0,my_ols,0.12744034707158353,0.35907072087461567
maj_rep-pro_defendant,0,my_ols,0.1279826464208243,0.36077895456098397
maj_rep-pro_defendant,0,my_ols,0.13123644251626898,0.36556200888281515
maj_rep-pro_defendant,0,my_ols,0.1334056399132321,0.3686368295182781
maj_rep-pro_defendant,0,my_ols,0.136117136659436,0.37068670994192005
maj_rep-pro_defendant,0,my_ols,0.13774403470715835,0.37239494362828834
maj_rep-pro_defendant,0,my_ols,0.14045553145336226,0.3761530577382986
maj_rep-pro_defendant,0,my_ols,0.14099783080260303,0.37991117184830886
maj_rep-pro_defendant,0,my_ols,0.1447939262472885,0.3829859924837718
maj_rep-pro_defendant,0,my_ols,0.14533622559652928,0.3870857533310557
maj_rep-pro_defendant,0,my_ols,0.14696312364425163,0.3901605739665186
maj_rep-pro_defendant,0,my_ols,0.14913232104121474,0.39391868807652886
maj_rep-pro_defendant,0,my_ols,0.15184381778741865,0.3969935087119918
maj_rep-pro_defendant,0,my_ols,0.15292841648590022,0.39836009566108643
maj_rep-pro_defendant,0,my_ols,0.153470715835141,0.40143491629654937
maj_rep-pro_defendant,0,my_ols,0.15509761388286333,0.40485138366928597
maj_rep-pro_defendant,0,my_ols,0.15780911062906725,0.4089511445165699
maj_rep-pro_defendant,0,my_ols,0.15780911062906725,0.41168431841475916
maj_rep-pro_defendant,0,my_ols,0.16052060737527116,0.41407584557567473
maj_rep-pro_defendant,0,my_ols,0.16323210412147504,0.4161257259993167
maj_rep-pro_defendant,0,my_ols,0.16648590021691975,0.4192005466347796
maj_rep-pro_defendant,0,my_ols,0.16973969631236444,0.4212504270584216
maj_rep-pro_defendant,0,my_ols,0.17407809110629066,0.42500854116843184
maj_rep-pro_defendant,0,my_ols,0.17733188720173534,0.42671677485480014
maj_rep-pro_defendant,0,my_ols,0.18004338394793926,0.4304748889648104
maj_rep-pro_defendant,0,my_ols,0.18275488069414317,0.434916296549368
maj_rep-pro_defendant,0,my_ols,0.18492407809110628,0.4400409976084728
maj_rep-pro_defendant,0,my_ols,0.18872017353579176,0.44140758455756746
maj_rep-pro_defendant,0,my_ols,0.19088937093275488,0.44482405193030405
maj_rep-pro_defendant,0,my_ols,0.1936008676789588,0.44994875298940895
maj_rep-pro_defendant,0,my_ols,0.19685466377440347,0.45234028015032457
maj_rep-pro_defendant,0,my_ols,0.19793926247288504,0.4564400409976085
maj_rep-pro_defendant,0,my_ols,0.20065075921908893,0.4612230953194397
maj_rep-pro_defendant,0,my_ols,0.20498915401301518,0.46463956269217627
maj_rep-pro_defendant,0,my_ols,0.20607375271149675,0.4649812094294499
maj_rep-pro_defendant,0,my_ols,0.20878524945770066,0.4701059104885548
maj_rep-pro_defendant,0,my_ols,0.21095444685466377,0.47249743764947044
maj_rep-pro_defendant,0,my_ols,0.21258134490238612,0.47420567133583874
maj_rep-pro_defendant,0,my_ols,0.21746203904555314,0.47762213870857534
maj_rep-pro_defendant,0,my_ols,0.22125813449023862,0.47933037239494364
maj_rep-pro_defendant,0,my_ols,0.22505422993492408,0.48274683976768024
maj_rep-pro_defendant,0,my_ols,0.22885032537960953,0.48616330714041683
maj_rep-pro_defendant,0,my_ols,0.2299349240780911,0.490946361462248
maj_rep-pro_defendant,0,my_ols,0.23318872017353579,0.49333788862316363
maj_rep-pro_defendant,0,my_ols,0.23752711496746204,0.4960710625213529
maj_rep-pro_defendant,0,my_ols,0.2413232104121475,0.4994875298940895
maj_rep-pro_defendant,0,my_ols,0.24566160520607375,0.5025623505295524
maj_rep-pro_defendant,0,my_ols,0.25,0.5056371711650154
maj_rep-pro_defendant,0,my_ols,0.25,0.5087119918004783
maj_rep-pro_defendant,0,my_ols,0.25379609544468545,0.5145199863341305
maj_rep-pro_defendant,0,my_ols,0.2575921908893709,0.5182781004441408
maj_rep-pro_defendant,0,my_ols,0.2613882863340564,0.5203279808677828
maj_rep-pro_defendant,0,my_ols,0.2651843817787419,0.523061154765972
maj_rep-pro_defendant,0,my_ols,0.2678958785249458,0.5261359754014349
maj_rep-pro_defendant,0,my_ols,0.27169197396963124,0.5292107960368978
maj_rep-pro_defendant,0,my_ols,0.27440347071583515,0.5329689101469081
maj_rep-pro_defendant,0,my_ols,0.2765726681127983,0.5367270242569183
maj_rep-pro_defendant,0,my_ols,0.27928416485900215,0.5415100785787496
maj_rep-pro_defendant,0,my_ols,0.28362255965292843,0.5452681926887598
maj_rep-pro_defendant,0,my_ols,0.2874186550976139,0.5476597198496754
maj_rep-pro_defendant,0,my_ols,0.2901301518438178,0.5517594806969593
maj_rep-pro_defendant,0,my_ols,0.29392624728850325,0.555175948069696
maj_rep-pro_defendant,0,my_ols,0.2988069414316703,0.5596173556542535
maj_rep-pro_defendant,0,my_ols,0.30260303687635576,0.5609839426033482
maj_rep-pro_defendant,0,my_ols,0.3047722342733189,0.5647420567133584
maj_rep-pro_defendant,0,my_ols,0.306941431670282,0.5695251110351897
maj_rep-pro_defendant,0,my_ols,0.30856832971800435,0.5732832251451999
maj_rep-pro_defendant,0,my_ols,0.31073752711496744,0.5746498120942946
maj_rep-pro_defendant,0,my_ols,0.3123644251626898,0.5784079262043047
maj_rep-pro_defendant,0,my_ols,0.3150759219088937,0.5807994533652203
maj_rep-pro_defendant,0,my_ols,0.31616052060737526,0.5842159207379569
maj_rep-pro_defendant,0,my_ols,0.3188720173535792,0.5859241544243252
maj_rep-pro_defendant,0,my_ols,0.32212581344902386,0.5893406217970618
maj_rep-pro_defendant,0,my_ols,0.3259219088937093,0.5934403826443457
maj_rep-pro_defendant,0,my_ols,0.3318872017353579,0.5954902630679877
maj_rep-pro_defendant,0,my_ols,0.3345986984815618,0.599248377177998
maj_rep-pro_defendant,0,my_ols,0.33676789587852496,0.6026648445507345
maj_rep-pro_defendant,0,my_ols,0.3421908893709328,0.6057396651861975
maj_rep-pro_defendant,0,my_ols,0.34436008676789587,0.6081311923471131
maj_rep-pro_defendant,0,my_ols,0.3470715835140998,0.6118893064571234
maj_rep-pro_defendant,0,my_ols,0.351409978308026,0.6129142466689443
maj_rep-pro_defendant,0,my_ols,0.3541214750542299,0.61530577382986
maj_rep-pro_defendant,0,my_ols,0.35629067245119306,0.6194055346771439
maj_rep-pro_defendant,0,my_ols,0.35900216919739697,0.6231636487871541
maj_rep-pro_defendant,0,my_ols,0.3606290672451193,0.626238469422617
maj_rep-pro_defendant,0,my_ols,0.3617136659436009,0.6289716433208062
maj_rep-pro_defendant,0,my_ols,0.36496746203904556,0.6320464639562692
maj_rep-pro_defendant,0,my_ols,0.36822125813449025,0.6358045780662794
maj_rep-pro_defendant,0,my_ols,0.37310195227765725,0.639221045439016
maj_rep-pro_defendant,0,my_ols,0.3752711496746204,0.6419542193372053
maj_rep-pro_defendant,0,my_ols,0.3796095444685466,0.6453706867099419
maj_rep-pro_defendant,0,my_ols,0.38449023861171366,0.6494704475572258
maj_rep-pro_defendant,0,my_ols,0.38611713665943603,0.6528869149299624
maj_rep-pro_defendant,0,my_ols,0.3893709327548807,0.6556200888281517
maj_rep-pro_defendant,0,my_ols,0.39370932754880694,0.6576699692517937
maj_rep-pro_defendant,0,my_ols,0.398590021691974,0.6607447898872566
maj_rep-pro_defendant,0,my_ols,0.40130151843817785,0.6662111376836352
maj_rep-pro_defendant,0,my_ols,0.403470715835141,0.6692859583190981
maj_rep-pro_defendant,0,my_ols,0.40563991323210413,0.6737273659036557
maj_rep-pro_defendant,0,my_ols,0.40835140997830804,0.6778271267509395
maj_rep-pro_defendant,0,my_ols,0.4116052060737527,0.6791937137000341
maj_rep-pro_defendant,0,my_ols,0.41431670281995664,0.6829518278100444
maj_rep-pro_defendant,0,my_ols,0.4170281995661605,0.6867099419200546
maj_rep-pro_defendant,0,my_ols,0.420824295010846,0.6911513495046122
maj_rep-pro_defendant,0,my_ols,0.42190889370932755,0.6921762897164332
maj_rep-pro_defendant,0,my_ols,0.42516268980477223,0.6959344038264434
maj_rep-pro_defendant,0,my_ols,0.4284164859002169,0.6976426375128117
maj_rep-pro_defendant,0,my_ols,0.4349240780911063,0.7010591048855483
maj_rep-pro_defendant,0,my_ols,0.4370932754880694,0.7031089853091903
maj_rep-pro_defendant,0,my_ols,0.44143167028199565,0.7051588657328323
maj_rep-pro_defendant,0,my_ols,0.4436008676789588,0.7085753331055689
maj_rep-pro_defendant,0,my_ols,0.44685466377440347,0.7106252135292108
maj_rep-pro_defendant,0,my_ols,0.4490238611713666,0.7143833276392211
maj_rep-pro_defendant,0,my_ols,0.4522776572668113,0.719508028698326
maj_rep-pro_defendant,0,my_ols,0.45336225596529284,0.7222412025965153
maj_rep-pro_defendant,0,my_ols,0.45932754880694143,0.7256576699692517
maj_rep-pro_defendant,0,my_ols,0.46529284164859,0.730440724291083
maj_rep-pro_defendant,0,my_ols,0.46963123644251625,0.7335155449265459
maj_rep-pro_defendant,0,my_ols,0.4734273318872017,0.7352237786129142
maj_rep-pro_defendant,0,my_ols,0.47668112798264645,0.7376153057738298
maj_rep-pro_defendant,0,my_ols,0.48101952277657267,0.7417150666211137
maj_rep-pro_defendant,0,my_ols,0.4837310195227766,0.7437649470447557
maj_rep-pro_defendant,0,my_ols,0.4853579175704989,0.7471814144174923
maj_rep-pro_defendant,0,my_ols,0.4891540130151844,0.7492312948411343
maj_rep-pro_defendant,0,my_ols,0.49295010845986986,0.7536727024256918
maj_rep-pro_defendant,0,my_ols,0.4972885032537961,0.7553809361120601
maj_rep-pro_defendant,0,my_ols,0.5,0.7567475230611548
maj_rep-pro_defendant,0,my_ols,0.5005422993492408,0.7591390502220704
maj_rep-pro_defendant,0,my_ols,0.504880694143167,0.7622138708575333
maj_rep-pro_defendant,0,my_ols,0.5092190889370932,0.7656303382302699
maj_rep-pro_defendant,0,my_ols,0.5119305856832972,0.7683635121284592
maj_rep-pro_defendant,0,my_ols,0.5151843817787418,0.7707550392893748
maj_rep-pro_defendant,0,my_ols,0.5184381778741866,0.7734882131875641
maj_rep-pro_defendant,0,my_ols,0.5211496746203904,0.7738298599248378
maj_rep-pro_defendant,0,my_ols,0.5276572668112798,0.7772463272975743
maj_rep-pro_defendant,0,my_ols,0.5319956616052061,0.7806627946703109
maj_rep-pro_defendant,0,my_ols,0.5368763557483731,0.7854458489921421
maj_rep-pro_defendant,0,my_ols,0.5406724511930586,0.7871540826785104
maj_rep-pro_defendant,0,my_ols,0.5422993492407809,0.791595490263068
maj_rep-pro_defendant,0,my_ols,0.547180043383948,0.7953536043730782
maj_rep-pro_defendant,0,my_ols,0.5520607375271149,0.7974034847967202
maj_rep-pro_defendant,0,my_ols,0.5553145336225597,0.8008199521694568
maj_rep-pro_defendant,0,my_ols,0.5580260303687635,0.8032114793303724
maj_rep-pro_defendant,0,my_ols,0.5612798264642083,0.8052613597540144
maj_rep-pro_defendant,0,my_ols,0.5672451193058569,0.80765288691493
maj_rep-pro_defendant,0,my_ols,0.5704989154013015,0.8097027673385719
maj_rep-pro_defendant,0,my_ols,0.5753796095444685,0.8124359412367612
maj_rep-pro_defendant,0,my_ols,0.5780911062906724,0.8141441749231295
maj_rep-pro_defendant,0,my_ols,0.5818872017353579,0.8151691151349505
maj_rep-pro_defendant,0,my_ols,0.5878524945770065,0.8172189955585925
maj_rep-pro_defendant,0,my_ols,0.5921908893709328,0.8196105227195081
maj_rep-pro_defendant,0,my_ols,0.5949023861171366,0.8220020498804237
maj_rep-pro_defendant,0,my_ols,0.5986984815618221,0.8243935770413393
maj_rep-pro_defendant,0,my_ols,0.6003253796095445,0.8264434574649812
maj_rep-pro_defendant,0,my_ols,0.6024945770065075,0.8295182781004441
maj_rep-pro_defendant,0,my_ols,0.6068329718004338,0.8329347454731807
maj_rep-pro_defendant,0,my_ols,0.6106290672451193,0.8353262726340963
maj_rep-pro_defendant,0,my_ols,0.6144251626898047,0.8377177997950119
maj_rep-pro_defendant,0,my_ols,0.6193058568329718,0.8384010932695592
maj_rep-pro_defendant,0,my_ols,0.6214750542299349,0.8407926204304749
maj_rep-pro_defendant,0,my_ols,0.6241865509761388,0.8428425008541168
maj_rep-pro_defendant,0,my_ols,0.6268980477223427,0.8442090878032115
maj_rep-pro_defendant,0,my_ols,0.6317787418655098,0.8466006149641271
maj_rep-pro_defendant,0,my_ols,0.6366594360086768,0.8476255551759481
maj_rep-pro_defendant,0,my_ols,0.6393709327548807,0.8510420225486847
maj_rep-pro_defendant,0,my_ols,0.6437093275488069,0.8537751964468739
maj_rep-pro_defendant,0,my_ols,0.64587852494577,0.8554834301332422
maj_rep-pro_defendant,0,my_ols,0.6496746203904555,0.8571916638196105
maj_rep-pro_defendant,0,my_ols,0.653470715835141,0.8592415442432525
maj_rep-pro_defendant,0,my_ols,0.6588937093275488,0.8606081311923471
maj_rep-pro_defendant,0,my_ols,0.6637744034707158,0.8629996583532628
maj_rep-pro_defendant,0,my_ols,0.665943600867679,0.866757772463273
maj_rep-pro_defendant,0,my_ols,0.6724511930585684,0.8681243594123677
maj_rep-pro_defendant,0,my_ols,0.6762472885032538,0.869832593098736
maj_rep-pro_defendant,0,my_ols,0.6789587852494577,0.8722241202596516
maj_rep-pro_defendant,0,my_ols,0.6816702819956616,0.8749572941578408
maj_rep-pro_defendant,0,my_ols,0.6843817787418656,0.876665527844209
maj_rep-pro_defendant,0,my_ols,0.6876355748373102,0.8793987017423983
maj_rep-pro_defendant,0,my_ols,0.693058568329718,0.8800819952169456
maj_rep-pro_defendant,0,my_ols,0.6973969631236443,0.8824735223778613
maj_rep-pro_defendant,0,my_ols,0.6995661605206074,0.8855483430133242
maj_rep-pro_defendant,0,my_ols,0.7022776572668112,0.8872565766996925
maj_rep-pro_defendant,0,my_ols,0.7060737527114967,0.8886231636487871
maj_rep-pro_defendant,0,my_ols,0.7071583514099783,0.8896481038606081
maj_rep-pro_defendant,0,my_ols,0.7120390455531453,0.8910146908097027
maj_rep-pro_defendant,0,my_ols,0.7142082429501084,0.8913563375469764
maj_rep-pro_defendant,0,my_ols,0.7174620390455532,0.892722924496071
maj_rep-pro_defendant,0,my_ols,0.7218004338394793,0.8930645712333447
maj_rep-pro_defendant,0,my_ols,0.7261388286334056,0.8934062179706184
maj_rep-pro_defendant,0,my_ols,0.7304772234273319,0.8940895114451657
maj_rep-pro_defendant,0,my_ols,0.7342733188720173,0.8940895114451657
maj_rep-pro_defendant,0,my_ols,0.737527114967462,0.8961393918688076
maj_rep-pro_defendant,0,my_ols,0.7413232104121475,0.8981892722924496
maj_rep-pro_defendant,0,my_ols,0.7440347071583514,0.9009224461906389
maj_rep-pro_defendant,0,my_ols,0.7462039045553145,0.9029723266142808
maj_rep-pro_defendant,0,my_ols,0.7494577006507592,0.9050222070379228
maj_rep-pro_defendant,0,my_ols,0.7537960954446855,0.9063887939870174
maj_rep-pro_defendant,0,my_ols,0.754880694143167,0.9074137341988384
maj_rep-pro_defendant,0,my_ols,0.7592190889370932,0.9084386744106594
maj_rep-pro_defendant,0,my_ols,0.7613882863340564,0.9094636146224804
maj_rep-pro_defendant,0,my_ols,0.7640997830802603,0.9101469080970277
maj_rep-pro_defendant,0,my_ols,0.7662689804772235,0.9125384352579433
maj_rep-pro_defendant,0,my_ols,0.7689804772234273,0.9145883156815853
maj_rep-pro_defendant,0,my_ols,0.7722342733188721,0.9162965493679536
maj_rep-pro_defendant,0,my_ols,0.7733188720173536,0.9183464297915955
maj_rep-pro_defendant,0,my_ols,0.7765726681127982,0.9197130167406902
maj_rep-pro_defendant,0,my_ols,0.7792841648590022,0.9210796036897848
maj_rep-pro_defendant,0,my_ols,0.7830802603036876,0.9231294841134268
maj_rep-pro_defendant,0,my_ols,0.7879609544468547,0.9251793645370686
maj_rep-pro_defendant,0,my_ols,0.7928416485900217,0.9258626580116159
maj_rep-pro_defendant,0,my_ols,0.7955531453362256,0.9265459514861633
maj_rep-pro_defendant,0,my_ols,0.8009761388286334,0.9272292449607106
maj_rep-pro_defendant,0,my_ols,0.806941431670282,0.9285958319098052
maj_rep-pro_defendant,0,my_ols,0.809652928416486,0.9303040655961735
maj_rep-pro_defendant,0,my_ols,0.8150759219088937,0.9320122992825418
maj_rep-pro_defendant,0,my_ols,0.8177874186550976,0.9340621797061838
maj_rep-pro_defendant,0,my_ols,0.821583514099783,0.9344038264434574
maj_rep-pro_defendant,0,my_ols,0.8253796095444685,0.9350871199180047
maj_rep-pro_defendant,0,my_ols,0.8280911062906724,0.9381619405534677
maj_rep-pro_defendant,0,my_ols,0.829175704989154,0.9395285275025623
maj_rep-pro_defendant,0,my_ols,0.8313449023861171,0.9402118209771096
maj_rep-pro_defendant,0,my_ols,0.8362255965292842,0.9415784079262043
maj_rep-pro_defendant,0,my_ols,0.838937093275488,0.9429449948752989
maj_rep-pro_defendant,0,my_ols,0.8411062906724512,0.9446532285616672
maj_rep-pro_defendant,0,my_ols,0.8427331887201736,0.9460198155107619
