model,algorithm,fpr,tpr
bench,my_ols,0.6137560210597065,0.8727839414388654
bench,my_ols,0.6150442477876106,0.873927713599451
bench,my_ols,0.6174806765990815,0.8760150977925197
bench,my_ols,0.619553041335275,0.8772446528651493
bench,my_ols,0.623977820096337,0.8795893857943498
bench,my_ols,0.6255741010417833,0.8802184604826718
bench,my_ols,0.6302509241626526,0.8827347592359602
bench,my_ols,0.6348157275680519,0.8853940295093218
bench,my_ols,0.6420970090735969,0.8895116092874299
bench,my_ols,0.646297748403719,0.8910842960082351
bench,my_ols,0.650022403943094,0.8932860574173624
bench,my_ols,0.6524868376834323,0.894915932746197
bench,my_ols,0.6566315671558194,0.8976323916275878
bench,my_ols,0.6593200403270976,0.8998055587327004
bench,my_ols,0.6635207796572197,0.9025506119181059
bench,my_ols,0.6663492774728352,0.9043806473750429
bench,my_ols,0.6671334154811247,0.9047523733272332
bench,my_ols,0.6692617900750533,0.9060391170078921
bench,my_ols,0.6708300660916321,0.9064680315681116
bench,my_ols,0.6720342780329338,0.9071828891684777
bench,my_ols,0.6744146969866697,0.9079835296808876
bench,my_ols,0.6791195250364064,0.9096134050097221
bench,my_ols,0.6813319144169374,0.9106999885622784
bench,my_ols,0.6857286882491318,0.9124442411071715
bench,my_ols,0.6897333930771816,0.9141313050440353
bench,my_ols,0.6947462753444607,0.9163616607571772
bench,my_ols,0.6990590343900527,0.9184776392542605
bench,my_ols,0.7052481236697659,0.9216516069998856
bench,my_ols,0.7066763750420074,0.922652407640398
bench,my_ols,0.713005488966058,0.9261695070341988
bench,my_ols,0.716674134647698,0.9284284570513553
bench,my_ols,0.7186624845972891,0.929171908955736
bench,my_ols,0.7220230760613868,0.9304586526363948
bench,my_ols,0.7264758597513162,0.932431659613405
bench,my_ols,0.7270359583286659,0.9327747912615807
bench,my_ols,0.7302845300772937,0.934576232414503
bench,my_ols,0.7323008849557522,0.9355198444469862
bench,my_ols,0.7344012546208133,0.9361775134393229
bench,my_ols,0.7358015010641873,0.9367208052156011
bench,my_ols,0.7377618460849109,0.9375786343360403
bench,my_ols,0.7393021171726224,0.9380361432002745
bench,my_ols,0.7428587431387924,0.9391799153608601
bench,my_ols,0.7452391620925283,0.940066338785314
bench,my_ols,0.7470314775400471,0.9406382248656068
bench,my_ols,0.7493558866360479,0.9413244881619581
bench,my_ols,0.7518763302341213,0.9422966944984559
bench,my_ols,0.7566651730704604,0.9440981356513782
bench,my_ols,0.7601097793211605,0.9453848793320371
bench,my_ols,0.7619581046264142,0.9462427084524763
bench,my_ols,0.7639744595048729,0.9469861603568569
bench,my_ols,0.7664388932452112,0.9479583666933546
bench,my_ols,0.7725999775960569,0.950160128102482
bench,my_ols,0.7788170718046377,0.9521903236875214
bench,my_ols,0.7841100033605914,0.9541061420565023
bench,my_ols,0.7867704716030022,0.9550211597849708
bench,my_ols,0.791307270079534,0.9569369781539517
bench,my_ols,0.7953679847653187,0.9580807503145373
bench,my_ols,0.7999607930995856,0.9593103053871669
bench,my_ols,0.8020331578357791,0.9601395402035915
bench,my_ols,0.8076061386804078,0.9618837927484845
bench,my_ols,0.8084742914752997,0.9623127073087041
bench,my_ols,0.8116388484373249,0.9631705364291433
bench,my_ols,0.814607370897278,0.9641141484616265
bench,my_ols,0.8190321496583398,0.9655438636623584
bench,my_ols,0.8224487509801726,0.9669449845590758
bench,my_ols,0.826733505096897,0.9680315681116322
bench,my_ols,0.8285818304021508,0.9686892371039689
bench,my_ols,0.831858407079646,0.9699187921765984
bench,my_ols,0.8390556737985886,0.9718917991536086
bench,my_ols,0.842052201187409,0.9726066567539746
bench,my_ols,0.8443206004256749,0.9733501086583553
bench,my_ols,0.8481852806093872,0.9743509092988677
bench,my_ols,0.8509857734961354,0.9752373327233215
bench,my_ols,0.8524980396549793,0.9756376529795264
bench,my_ols,0.8552705276128598,0.97615235045179
bench,my_ols,0.8590231880811022,0.9773819055244195
bench,my_ols,0.8629158731936821,0.9786400549010638
bench,my_ols,0.8653803069340203,0.9792977238934004
bench,my_ols,0.8663884843732497,0.9795836669335468
bench,my_ols,0.8684048392517083,0.9803271188379274
bench,my_ols,0.8691049624733953,0.9804986846620153
bench,my_ols,0.8729976475859751,0.9817282397346448
bench,my_ols,0.8751820320376387,0.9827004460711426
bench,my_ols,0.8777024756357119,0.9833295207594647
bench,my_ols,0.8803069340203876,0.9836154637996111
bench,my_ols,0.8823512938277137,0.9839300011437722
bench,my_ols,0.8841996191329674,0.9841587555758893
bench,my_ols,0.8875882155259326,0.9846162644401235
bench,my_ols,0.8909768119188978,0.9852739334324603
bench,my_ols,0.895597625182032,0.9861889511609288
bench,my_ols,0.8974179455584183,0.9865606771131191
bench,my_ols,0.8997423546544192,0.9869038087612948
bench,my_ols,0.9055113700011203,0.9884193068740706
bench,my_ols,0.9084238826033382,0.9890197872583781
bench,my_ols,0.9117564691385683,0.9896202676426856
bench,my_ols,0.9157331690377506,0.9905638796751687
bench,my_ols,0.9204379970874874,0.9918792176598421
bench,my_ols,0.9234905343340428,0.9925368866521789
bench,my_ols,0.9261510025764534,0.9932803385565595
bench,my_ols,0.9267951159404055,0.9934519043806473
bench,my_ols,0.9286434412456592,0.9940237904609401
bench,my_ols,0.9296236137560211,0.9944812993251744
bench,my_ols,0.9299316679735633,0.9945956765412329
bench,my_ols,0.9313599193458049,0.9947386480613062
bench,my_ols,0.9336843284418057,0.9951961569255404
bench,my_ols,0.9364288114708189,0.9955678828777308
bench,my_ols,0.9379410776296628,0.9958252316138625
bench,my_ols,0.9406575557298085,0.9961111746540089
bench,my_ols,0.9416377282401702,0.9962255518700674
bench,my_ols,0.9436820880474963,0.996339929086126
bench,my_ols,0.9455584182816176,0.9965400892142285
bench,my_ols,0.9466786154363168,0.9966258721262724
bench,my_ols,0.9484149210261006,0.9970261923824774
bench,my_ols,0.9497031477540047,0.9972549468145945
bench,my_ols,0.9512434188417161,0.9974837012467117
bench,my_ols,0.9521955864232104,0.9976266727667848
bench,my_ols,0.9537918673686568,0.9978268328948874
bench,my_ols,0.955724207460513,0.9979983987189752
bench,my_ols,0.9577405623389716,0.9981127759350338
bench,my_ols,0.9590847989246107,0.9982271531510923
bench,my_ols,0.9626694298196482,0.9986846620153266
bench,my_ols,0.9635655875434076,0.9988562278394144
bench,my_ols,0.9654979276352638,0.9988562278394144
bench,my_ols,0.9667581494343004,0.9988562278394144
bench,my_ols,0.968130390948807,0.9989134164474437
bench,my_ols,0.9708188641200851,0.9990849822715315
bench,my_ols,0.9725271647810014,0.9991707651835754
bench,my_ols,0.9742914752996528,0.9992279537916047
bench,my_ols,0.9745715245883275,0.999285142399634
bench,my_ols,0.9779601209812927,0.9993137367036486
bench,my_ols,0.9809846532989807,0.9994853025277365
bench,my_ols,0.9819088159516075,0.9995710854397803
bench,my_ols,0.9852133975579702,0.999599679743795
bench,my_ols,0.9866696538590792,0.9996854626558389
bench,my_ols,0.9878458608715134,0.9997712455678829
bench,my_ols,0.9919065755572981,0.9997712455678829
bench,my_ols,0.9983757141256862,0.9997712455678829
bench,my_ols,1.0,1.0
bench,my_ensemble,8.401478660244204e-05,0.0017442525448930573
bench,my_ensemble,8.401478660244204e-05,0.00903580006862633
bench,my_ensemble,0.00016802957320488407,0.010894429829577949
bench,my_ensemble,0.00016802957320488407,0.013610888710968775
bench,my_ensemble,0.00033605914640976814,0.01589843303214
bench,my_ensemble,0.0003640640752772488,0.016441724808418164
bench,my_ensemble,0.00042007393301221016,0.018043005833238018
bench,my_ensemble,0.0004480788618796908,0.019587098250028596
bench,my_ensemble,0.0005320936484821329,0.020016012810248198
bench,my_ensemble,0.0007281281505544976,0.021760265355141258
bench,my_ensemble,0.0007281281505544976,0.02216058561134622
bench,my_ensemble,0.000952167581494343,0.02241793434747798
bench,my_ensemble,0.0013442365856390726,0.023590300812078233
bench,my_ensemble,0.001820320376386244,0.025534713485073773
bench,my_ensemble,0.0020163548784586085,0.02705021159784971
bench,my_ensemble,0.002324409096000896,0.029080407182889168
bench,my_ensemble,0.002520443598073261,0.03025277364748942
bench,my_ensemble,0.0028845076733505096,0.031425140112089675
bench,my_ensemble,0.0035846308950375264,0.03316939265698273
bench,my_ensemble,0.004200739330122102,0.03522818254603683
bench,my_ensemble,0.004620813263134312,0.037487132563193415
bench,my_ensemble,0.005544975915761174,0.039488733844218235
bench,my_ensemble,0.006945222359135208,0.0428056731099165
bench,my_ensemble,0.008373473731376722,0.04700903580006863
bench,my_ensemble,0.008989582166461297,0.05086926684204506
bench,my_ensemble,0.009297636384003584,0.05289946242708452
bench,my_ensemble,0.00994174974795564,0.05593045865263639
bench,my_ensemble,0.010557858183040215,0.057646116893514815
bench,my_ensemble,0.010977932116052426,0.05947615235045179
bench,my_ensemble,0.01156603562226952,0.06144915932746197
bench,my_ensemble,0.012126134199619132,0.06310762896031111
bench,my_ensemble,0.012686232776968747,0.0654523618895116
bench,my_ensemble,0.013470370785258206,0.06702504861031683
bench,my_ensemble,0.015066651730704605,0.07091387395630791
bench,my_ensemble,0.015934804525596504,0.07420221891799153
bench,my_ensemble,0.016270863672006274,0.07485988791032826
bench,my_ensemble,0.01697098689369329,0.07849136452018758
bench,my_ensemble,0.017839139688585193,0.08252316138625186
bench,my_ensemble,0.018763302341212054,0.08483930001143772
bench,my_ensemble,0.019519435420634033,0.08775591902093104
bench,my_ensemble,0.021283745939285316,0.09098707537458538
bench,my_ensemble,0.023020051529069115,0.09524762667276679
bench,my_ensemble,0.024784362047720398,0.10048038430744596
bench,my_ensemble,0.02604458384675703,0.10416904952533455
bench,my_ensemble,0.02699675142825137,0.10722864005490107
bench,my_ensemble,0.02775288450767335,0.1097449388081894
bench,my_ensemble,0.02856502744483029,0.11217545464943383
bench,my_ensemble,0.02934916545311975,0.11440581036257577
bench,my_ensemble,0.03024532317687913,0.11709367493995196
bench,my_ensemble,0.03125350061610843,0.12035342559762095
bench,my_ensemble,0.032009633695530414,0.12255518700674825
bench,my_ensemble,0.03301781113475972,0.12452819398375843
bench,my_ensemble,0.033633919569844295,0.12610088070456366
bench,my_ensemble,0.03433404279153131,0.12787372755347134
bench,my_ensemble,0.03523020051529069,0.12976095161843762
bench,my_ensemble,0.03643441245659236,0.13230584467574058
bench,my_ensemble,0.037414584966954184,0.13467917190895573
bench,my_ensemble,0.039206900414472945,0.13762438522246367
bench,my_ensemble,0.04111123557746163,0.14171337069655723
bench,my_ensemble,0.04220342780329338,0.14422966944984558
bench,my_ensemble,0.04407975803741458,0.14791833466773419
bench,my_ensemble,0.04612411784474067,0.15203591444584239
bench,my_ensemble,0.04772039879018707,0.1548095619352625
bench,my_ensemble,0.049540719166573315,0.15801212398490222
bench,my_ensemble,0.051585078973899405,0.16161500629074688
bench,my_ensemble,0.05469362607818976,0.16690495253345533
bench,my_ensemble,0.05693402038758821,0.17196614434404667
bench,my_ensemble,0.059230424554721633,0.1774562507148576
bench,my_ensemble,0.0613027892909152,0.18231728239734646
bench,my_ensemble,0.06427131175086816,0.1886080292805673
bench,my_ensemble,0.06718382435308615,0.1946986160356857
bench,my_ensemble,0.069564243306822,0.20113233443897977
bench,my_ensemble,0.07166461297188305,0.20559304586526364
bench,my_ensemble,0.07393301221014899,0.21119752945213313
bench,my_ensemble,0.07611739666181248,0.21637309847878303
bench,my_ensemble,0.07760165789178895,0.21923252888024705
bench,my_ensemble,0.07975803741458497,0.2238076175225895
bench,my_ensemble,0.08146633807550129,0.22652407640398034
bench,my_ensemble,0.08401478660244203,0.23081322200617638
bench,my_ensemble,0.08597513162316568,0.23481642456822602
bench,my_ensemble,0.08799148650162429,0.2392199473864806
bench,my_ensemble,0.09014786602442029,0.24513896831751114
bench,my_ensemble,0.09244427019155371,0.25088642342445383
bench,my_ensemble,0.09426459056793995,0.2548038430744596
bench,my_ensemble,0.09558082222471155,0.25840672538030424
bench,my_ensemble,0.09686904895261567,0.2620667962941782
bench,my_ensemble,0.09756917217430268,0.26381104883907125
bench,my_ensemble,0.09919345804861655,0.26721377101681343
bench,my_ensemble,0.1008737537806654,0.2699016355941896
bench,my_ensemble,0.10255404951271424,0.2735045179000343
bench,my_ensemble,0.10476643889324522,0.277107400205879
bench,my_ensemble,0.10599865576341436,0.27985245339128445
bench,my_ensemble,0.10751092192225832,0.2829406382248656
bench,my_ensemble,0.10955528172958441,0.28597163445041746
bench,my_ensemble,0.11129158731936821,0.28925997941210113
bench,my_ensemble,0.11358799148650163,0.29283426741393115
bench,my_ensemble,0.11585639072476756,0.2967802813679515
bench,my_ensemble,0.117396661812479,0.29992565480956196
bench,my_ensemble,0.11977708076621485,0.3046151206679629
bench,my_ensemble,0.1217374257869385,0.30893286057417363
bench,my_ensemble,0.12495799260669878,0.31376529795264785
bench,my_ensemble,0.12806653971098914,0.318998055587327
bench,my_ensemble,0.13153915089055673,0.32506004803843075
bench,my_ensemble,0.13573989022067884,0.3328091044263983
bench,my_ensemble,0.1392685112579814,0.3389282854855313
bench,my_ensemble,0.142040999215862,0.3458195127530596
bench,my_ensemble,0.14335723087263358,0.34847878302642116
bench,my_ensemble,0.14607370897277921,0.35374013496511497
bench,my_ensemble,0.14851013778425004,0.3588299210797209
bench,my_ensemble,0.1520387588215526,0.36566395973921995
bench,my_ensemble,0.15601545872073486,0.37229783827061647
bench,my_ensemble,0.15934804525596505,0.37907468832208624
bench,my_ensemble,0.16094432620141144,0.382591787715887
bench,my_ensemble,0.16276464657779768,0.3872240649662587
bench,my_ensemble,0.16430491766550914,0.3905695985359716
bench,my_ensemble,0.1656491542511482,0.3942296694498456
bench,my_ensemble,0.16721743026772712,0.39760379732357315
bench,my_ensemble,0.16847765206676374,0.4002630675969347
bench,my_ensemble,0.1692617900750532,0.40146402836554956
bench,my_ensemble,0.16998991822560772,0.40335125243051584
bench,my_ensemble,0.1710261005937045,0.40512409927942356
bench,my_ensemble,0.1725943766102834,0.4070971062564337
bench,my_ensemble,0.1737705836227176,0.4081550955049754
bench,my_ensemble,0.17533885963929652,0.410414045522132
bench,my_ensemble,0.17685112579814047,0.4129017499714057
bench,my_ensemble,0.17951159404055114,0.41584696328491366
bench,my_ensemble,0.18172398342108212,0.4185634221663045
bench,my_ensemble,0.18486053545423994,0.4219947386480613
bench,my_ensemble,0.18822112691833762,0.42656982729040377
bench,my_ensemble,0.1911616444494231,0.43054443554843874
bench,my_ensemble,0.19429819648258093,0.4340901292462541
bench,my_ensemble,0.1975467682312087,0.4383792748484502
bench,my_ensemble,0.2008513498375714,0.4425540432345877
bench,my_ensemble,0.2035118180799821,0.44652865149262266
bench,my_ensemble,0.20673238489974236,0.4512181173510237
bench,my_ensemble,0.20956088271535792,0.45630790346562966
bench,my_ensemble,0.2124733953175759,0.46105455793205996
bench,my_ensemble,0.21566595720846868,0.4658584010065195
bench,my_ensemble,0.219530637392181,0.4702619238247741
bench,my_ensemble,0.22196706620365184,0.4747798238590873
bench,my_ensemble,0.22398342108211045,0.47823973464485875
bench,my_ensemble,0.2259157611739666,0.4806988447901178
bench,my_ensemble,0.22720398790187074,0.48304357771931833
bench,my_ensemble,0.22994847093088383,0.4868752144572801
bench,my_ensemble,0.23370113139912624,0.49107857714743225
bench,my_ensemble,0.2375378066539711,0.4954535056616722
bench,my_ensemble,0.24162652626862327,0.5016298753288345
bench,my_ensemble,0.2451831522347933,0.5060905867551184
bench,my_ensemble,0.24868376834322842,0.5101509779251973
bench,my_ensemble,0.2516242858743139,0.5143257463113348
bench,my_ensemble,0.25501288226727903,0.5185291090014869
bench,my_ensemble,0.2584014786602442,0.5227610659956536
bench,my_ensemble,0.26173406519547443,0.5270216172938351
bench,my_ensemble,0.2664949031029461,0.5315395173281482
bench,my_ensemble,0.27002352414024866,0.5364291433146517
bench,my_ensemble,0.27288002688473173,0.5402893743566282
bench,my_ensemble,0.27610059370449197,0.5453219718632049
bench,my_ensemble,0.27962921474179453,0.5499256548095619
bench,my_ensemble,0.2823736977708077,0.5541862061077434
bench,my_ensemble,0.2855942645905679,0.5584467574059248
bench,my_ensemble,0.2878066539710989,0.5613061878073887
bench,my_ensemble,0.2906911616444494,0.5653951732814824
bench,my_ensemble,0.29270751652290805,0.5692554043234588
bench,my_ensemble,0.29500392069004144,0.5717145144687178
bench,my_ensemble,0.2965721967066204,0.574402379046094
bench,my_ensemble,0.2990926403046936,0.577662129703763
bench,my_ensemble,0.30178111347597175,0.5806359373212856
bench,my_ensemble,0.3039654979276353,0.584581951275306
bench,my_ensemble,0.30670998095664836,0.5882706164931946
bench,my_ensemble,0.310126582278481,0.59181631019101
bench,my_ensemble,0.3126190209476868,0.5950474665446643
bench,my_ensemble,0.31499943990142265,0.5977353311220405
bench,my_ensemble,0.31777192785930325,0.6011094589957681
bench,my_ensemble,0.3200403270975692,0.6045121811735102
bench,my_ensemble,0.3235129382771368,0.608658355255633
bench,my_ensemble,0.32603338187521,0.6111460597049068
bench,my_ensemble,0.3292819536238378,0.6147489420107515
bench,my_ensemble,0.331914416937381,0.6177799382363033
bench,my_ensemble,0.33409880138904446,0.6204392085096648
bench,my_ensemble,0.33729136327993725,0.623927713599451
bench,my_ensemble,0.3399518315223479,0.6270158984330322
bench,my_ensemble,0.34283633919569845,0.6303042433947158
bench,my_ensemble,0.34647697994847093,0.6343074459567654
bench,my_ensemble,0.3503136552033158,0.637996111174654
bench,my_ensemble,0.3531981628766663,0.6416847763925426
bench,my_ensemble,0.35577461633247454,0.6453448473064166
bench,my_ensemble,0.35745491206452334,0.6475752030195585
bench,my_ensemble,0.35952727680071694,0.6500343131648175
bench,my_ensemble,0.3613475971771032,0.652779366350223
bench,my_ensemble,0.36291587319368207,0.6545236188951161
bench,my_ensemble,0.364540159067996,0.6566681916962142
bench,my_ensemble,0.36619244987117733,0.6582980670250486
bench,my_ensemble,0.3676767111011538,0.6596419993137367
bench,my_ensemble,0.3689929427579254,0.6614148461626445
bench,my_ensemble,0.3701131399126246,0.6628445613633764
bench,my_ensemble,0.371709420858071,0.6640455221319913
bench,my_ensemble,0.3742018595272768,0.6661615006290746
bench,my_ensemble,0.3775064411336395,0.6689637424225094
bench,my_ensemble,0.3827433628318584,0.673681802584925
bench,my_ensemble,0.38904447182704155,0.6798295779480727
bench,my_ensemble,0.3943654083118629,0.6846334210225323
bench,my_ensemble,0.3974179455584183,0.6879789545922452
bench,my_ensemble,0.3980060490646354,0.688636623584582
bench,my_ensemble,0.4023188081102274,0.6929829577948072
bench,my_ensemble,0.4073877002352414,0.6983586869495596
bench,my_ensemble,0.4095160748291699,0.7002173167105112
bench,my_ensemble,0.41324073036854486,0.7027622097678142
bench,my_ensemble,0.4186456816399686,0.7066224408097906
bench,my_ensemble,0.4233505096897054,0.7101395402035915
bench,my_ensemble,0.4320880474963594,0.7176884364634565
bench,my_ensemble,0.4393973339307718,0.7244938808189408
bench,my_ensemble,0.446398566147642,0.730841816310191
bench,my_ensemble,0.4513834434860535,0.7357314422966945
bench,my_ensemble,0.45785258205444157,0.7418220290518128
bench,my_ensemble,0.4633415481124678,0.7467974379503602
bench,my_ensemble,0.4674022627982525,0.7505432917762782
bench,my_ensemble,0.47280721406967624,0.7570056044835869
bench,my_ensemble,0.47860423434524474,0.763353539974837
bench,my_ensemble,0.48272095888876443,0.7682717602653552
bench,my_ensemble,0.486893693290019,0.7720748026993023
bench,my_ensemble,0.48989022067883947,0.7757634679171909
bench,my_ensemble,0.49218662484597286,0.7786228983186549
bench,my_ensemble,0.4946510585863112,0.781396545808075
bench,my_ensemble,0.49691945782457714,0.7828548553128217
bench,my_ensemble,0.49932788170718045,0.7852853711540662
bench,my_ensemble,0.5027724879578805,0.7882877730756034
bench,my_ensemble,0.5053209364848213,0.790460940180716
bench,my_ensemble,0.5072252716478101,0.7924339471577262
bench,my_ensemble,0.5084574885179791,0.7933489648861947
bench,my_ensemble,0.5106698778985101,0.795064623127073
bench,my_ensemble,0.5128822672790411,0.7968088756719661
bench,my_ensemble,0.5148986221574997,0.798410156696786
bench,my_ensemble,0.5174470706844405,0.8005833238018987
bench,my_ensemble,0.5204155931443935,0.8026707079949674
bench,my_ensemble,0.5238041895373585,0.8054157611803728
bench,my_ensemble,0.5274448302901311,0.8075889282854856
bench,my_ensemble,0.531925618908928,0.8111918105913302
bench,my_ensemble,0.5358183040215078,0.8148804758092189
bench,my_ensemble,0.5390108659124005,0.8174253688665218
bench,my_ensemble,0.5430435756693178,0.8199130733157955
bench,my_ensemble,0.5448358911168366,0.8216573258606885
bench,my_ensemble,0.5475803741458497,0.8240020587898891
bench,my_ensemble,0.5513050296852245,0.8271474322314994
bench,my_ensemble,0.5537974683544303,0.8296351366807732
bench,my_ensemble,0.5557298084462865,0.8312078234015784
bench,my_ensemble,0.5597345132743363,0.8348393000114377
bench,my_ensemble,0.5609947350733729,0.8364691753402722
bench,my_ensemble,0.5621709420858071,0.8378702962369896
bench,my_ensemble,0.5638792427467234,0.8391284456136338
bench,my_ensemble,0.5656995631231096,0.8408441038545121
bench,my_ensemble,0.5672398342108211,0.8418734987990393
bench,my_ensemble,0.5700683320264367,0.8436177513439322
bench,my_ensemble,0.5734569284194018,0.8457623241450303
bench,my_ensemble,0.5765374705948247,0.8482214342902894
bench,my_ensemble,0.5798700571300549,0.8510808646917534
bench,my_ensemble,0.5822224711549233,0.8527107400205879
bench,my_ensemble,0.5839587767447071,0.8543406153494224
bench,my_ensemble,0.5849389492550688,0.8552270387738763
bench,my_ensemble,0.5856110675478884,0.8559418963742422
bench,my_ensemble,0.5867032597737202,0.8564851881505204
bench,my_ensemble,0.587627422426347,0.856999885622784
bench,my_ensemble,0.588327545648034,0.8577433375271646
bench,my_ensemble,0.589951831522348,0.8584010065195014
bench,my_ensemble,0.5930883835555057,0.8598879103282626
bench,my_ensemble,0.5956928419401815,0.8613176255289946
bench,my_ensemble,0.5976251820320376,0.8623756147775363
bench,my_ensemble,0.5989974235465442,0.8629189065538145
bench,my_ensemble,0.6012938277136776,0.8640340844103854
bench,my_ensemble,0.6037862663828834,0.8654637996111174
bench,my_ensemble,0.6061946902654868,0.867322429372069
bench,my_ensemble,0.6093312422986445,0.8691238705249914
bench,my_ensemble,0.6113475971771032,0.8709253116779138
bench,my_ensemble,0.6132239274112243,0.8723264325746312
bench,my_ensemble,0.615296292147418,0.8737275534713486
bench,my_ensemble,0.6170045928083343,0.8750714857600366
bench,my_ensemble,0.6180687801052985,0.8766441724808418
bench,my_ensemble,0.6186848885403831,0.8771302756490907
bench,my_ensemble,0.6222135095776856,0.8785885851538373
bench,my_ensemble,0.6264982636944102,0.8811048839071257
bench,my_ensemble,0.6314831410328218,0.8839357200045751
bench,my_ensemble,0.6365240282289683,0.8866521788859659
bench,my_ensemble,0.6391564915425115,0.8883678371268443
bench,my_ensemble,0.6429931667973563,0.889740363719547
bench,my_ensemble,0.646353758261454,0.8912272675283084
bench,my_ensemble,0.6497143497255516,0.8930573029852453
bench,my_ensemble,0.6520387588215526,0.8947157726180944
bench,my_ensemble,0.6549512714237706,0.8965744023790461
bench,my_ensemble,0.6575277248795788,0.8983758435319684
bench,my_ensemble,0.661672454351966,0.9008921422852568
bench,my_ensemble,0.6641368880923042,0.9023790460940181
bench,my_ensemble,0.6662652626862328,0.9039517328148233
bench,my_ensemble,0.6681976027780889,0.9054100423195699
bench,my_ensemble,0.6691497703595833,0.9060391170078921
bench,my_ensemble,0.6704379970874874,0.9064966258721263
bench,my_ensemble,0.6715581942421867,0.9066681916962142
bench,my_ensemble,0.6742466674134647,0.9075260208166533
bench,my_ensemble,0.6771031701579479,0.9084696328491364
bench,my_ensemble,0.6798196482580934,0.9091844904495024
bench,my_ensemble,0.6828721855046488,0.910414045522132
bench,my_ensemble,0.6873809790523132,0.9122726752830836
bench,my_ensemble,0.6918897725999776,0.9142170879560791
bench,my_ensemble,0.6963705612187745,0.9165618208852796
bench,my_ensemble,0.6999271871849445,0.9184204506462312
bench,my_ensemble,0.7045760053769463,0.9209367493995196
bench,my_ensemble,0.7104010305813824,0.9238819627130276
bench,my_ensemble,0.7144057354094321,0.9264268557703306
bench,my_ensemble,0.7160020163548785,0.9273704678028136
bench,my_ensemble,0.7178503416601322,0.9287429943955164
bench,my_ensemble,0.7207348493334826,0.9299153608601166
bench,my_ensemble,0.723787386580038,0.9312021045407755
bench,my_ensemble,0.7272319928307382,0.9328605741736247
bench,my_ensemble,0.7294723871401366,0.9340615349422395
bench,my_ensemble,0.7308166237257757,0.9346620153265469
bench,my_ensemble,0.7328889884619693,0.9354912501429715
bench,my_ensemble,0.7341772151898734,0.9361203248312936
bench,my_ensemble,0.7360255404951271,0.936492050783484
bench,my_ensemble,0.7383219446622605,0.9373784742079377
bench,my_ensemble,0.7394701467458272,0.937835983072172
bench,my_ensemble,0.7416545311974908,0.9386938121926113
bench,my_ensemble,0.7447630783017811,0.9395230470090358
bench,my_ensemble,0.7460513050296852,0.9399519615692554
bench,my_ensemble,0.7477035958328666,0.9404952533455335
bench,my_ensemble,0.7516522908031814,0.9418677799382363
bench,my_ensemble,0.7554329562002913,0.9433260894429829
bench,my_ensemble,0.7590175870953287,0.944755804643715
bench,my_ensemble,0.7622661588439565,0.9464428685805788
bench,my_ensemble,0.7645345580822225,0.9472721033970033
bench,my_ensemble,0.7673350509689706,0.9485016584696329
bench,my_ensemble,0.7709476867928755,0.9497312135422624
bench,my_ensemble,0.7754284754116725,0.9513896831751115
bench,my_ensemble,0.7823456928419402,0.953334095848107
bench,my_ensemble,0.7862663828833875,0.9547638110488391
bench,my_ensemble,0.7889268511257982,0.9559075832094247
bench,my_ensemble,0.79335162988686,0.9572515154981128
bench,my_ensemble,0.7976643889324521,0.9584810705707423
bench,my_ensemble,0.8009409656099473,0.9596820313393573
bench,my_ensemble,0.8027612859863336,0.9602825117236646
bench,my_ensemble,0.8075221238938053,0.9618266041404552
bench,my_ensemble,0.8104626414248908,0.962798810476953
bench,my_ensemble,0.8114428139352526,0.9630561592130847
bench,my_ensemble,0.8142993166797357,0.9640855541576118
bench,my_ensemble,0.817295844068556,0.9654008921422853
bench,my_ensemble,0.8203483813151115,0.9662015326546952
bench,my_ensemble,0.8233169037750644,0.9673738991192954
bench,my_ensemble,0.8258373473731376,0.9682317282397347
bench,my_ensemble,0.8304021507785371,0.969718632048496
bench,my_ensemble,0.8354990478324185,0.9710053757291548
bench,my_ensemble,0.8408199843172398,0.9722063364977697
bench,my_ensemble,0.8444326201411448,0.9731499485302528
bench,my_ensemble,0.8481572756805198,0.9742365320828091
bench,my_ensemble,0.850089615772376,0.974722635251058
bench,my_ensemble,0.8522740002240394,0.97535170993938
bench,my_ensemble,0.8558866360479445,0.9762667276678486
bench,my_ensemble,0.8594432620141145,0.9774390941324488
bench,my_ensemble,0.8624117844740674,0.9782397346448587
bench,my_ensemble,0.8652682872185504,0.9791833466773419
bench,my_ensemble,0.8668645681639968,0.9798410156696786
bench,my_ensemble,0.8688809230424555,0.9807560333981471
bench,my_ensemble,0.8714573764982637,0.9813851080864692
bench,my_ensemble,0.873977820096337,0.9821571542948645
bench,my_ensemble,0.876022179903663,0.9827576346791719
bench,my_ensemble,0.8784866136440014,0.9832437378474208
bench,my_ensemble,0.8818192001792315,0.9836726524076403
bench,my_ensemble,0.8842276240618349,0.98410156696786
bench,my_ensemble,0.8875042007393301,0.9846162644401235
bench,my_ensemble,0.8919569844292595,0.9853883106485188
bench,my_ensemble,0.8975299652738882,0.986246139768958
bench,my_ensemble,0.9027108771143721,0.9874185062335583
bench,my_ensemble,0.9068836115156268,0.9883049296580121
bench,my_ensemble,0.9114484149210261,0.9895058904266271
bench,my_ensemble,0.9169653859079198,0.9908212284113005
bench,my_ensemble,0.9215021843844516,0.9919364062678715
bench,my_ensemble,0.9258149434300437,0.9930229898204278
bench,my_ensemble,0.9286434412456592,0.9939094132448816
